user_id,restaurant_id,interaction_type,timestamp
878,173,click,2024-01-06 08:27:00
914,200,like,2024-01-03 02:47:00
37,403,like,2024-01-02 09:37:00
794,102,click,2024-01-04 09:21:00
137,285,click,2024-01-02 00:38:00
508,151,click,2024-01-03 21:57:00
227,111,click,2024-01-06 08:41:00
320,416,click,2024-01-04 09:10:00
840,266,click,2024-01-03 09:39:00
916,91,click,2024-01-07 13:03:00
182,177,click,2024-01-04 18:34:00
874,449,click,2024-01-01 09:31:00
86,231,like,2024-01-03 11:49:00
467,29,visit,2024-01-06 18:59:00
926,443,review,2024-01-05 02:38:00
53,301,click,2024-01-01 09:56:00
860,195,visit,2024-01-04 12:33:00
867,307,click,2024-01-01 17:50:00
235,239,visit,2024-01-03 22:50:00
959,357,click,2024-01-04 00:05:00
779,479,click,2024-01-03 08:11:00
799,384,review,2024-01-01 02:37:00
433,267,visit,2024-01-07 07:54:00
496,214,review,2024-01-03 07:18:00
999,82,click,2024-01-05 15:51:00
100,128,click,2024-01-06 00:21:00
990,483,click,2024-01-07 13:18:00
599,262,like,2024-01-07 05:17:00
403,67,visit,2024-01-02 19:32:00
396,62,review,2024-01-04 04:02:00
527,133,click,2024-01-01 07:23:00
415,137,like,2024-01-05 03:33:00
939,28,click,2024-01-01 15:04:00
613,211,click,2024-01-03 00:30:00
677,476,visit,2024-01-02 06:01:00
463,475,visit,2024-01-01 15:25:00
541,205,click,2024-01-06 10:51:00
626,253,click,2024-01-05 02:50:00
619,38,click,2024-01-07 05:03:00
922,43,click,2024-01-07 13:06:00
364,117,click,2024-01-03 00:42:00
130,405,click,2024-01-07 03:34:00
84,475,click,2024-01-06 05:55:00
271,190,review,2024-01-07 18:56:00
244,46,review,2024-01-01 15:19:00
388,454,click,2024-01-04 11:24:00
214,166,review,2024-01-03 22:19:00
818,305,visit,2024-01-06 17:39:00
166,203,click,2024-01-04 04:10:00
791,495,click,2024-01-04 02:13:00
59,233,review,2024-01-07 21:58:00
602,245,visit,2024-01-04 20:55:00
883,209,like,2024-01-02 08:33:00
843,248,like,2024-01-02 18:48:00
924,295,click,2024-01-06 12:25:00
504,327,click,2024-01-03 13:48:00
706,383,click,2024-01-04 10:08:00
123,158,click,2024-01-03 08:39:00
648,405,click,2024-01-07 15:05:00
413,1,click,2024-01-05 13:30:00
139,217,click,2024-01-01 07:22:00
229,416,click,2024-01-01 10:00:00
274,249,click,2024-01-04 04:22:00
439,392,click,2024-01-02 22:26:00
562,69,click,2024-01-02 20:55:00
910,30,click,2024-01-02 10:12:00
118,115,visit,2024-01-01 10:31:00
714,8,review,2024-01-03 09:22:00
995,369,click,2024-01-02 05:14:00
905,275,click,2024-01-05 21:00:00
483,492,like,2024-01-07 18:50:00
395,315,visit,2024-01-01 00:25:00
703,439,like,2024-01-06 12:26:00
876,414,click,2024-01-06 01:37:00
460,335,like,2024-01-05 13:13:00
835,36,review,2024-01-04 23:59:00
693,311,visit,2024-01-06 09:15:00
935,44,click,2024-01-01 18:49:00
78,155,like,2024-01-04 11:16:00
952,77,like,2024-01-03 21:05:00
412,78,like,2024-01-04 22:01:00
75,101,click,2024-01-06 23:53:00
295,438,like,2024-01-05 02:17:00
793,432,click,2024-01-06 02:49:00
21,30,click,2024-01-03 16:55:00
906,39,visit,2024-01-04 07:57:00
171,239,click,2024-01-02 06:28:00
15,13,visit,2024-01-07 18:07:00
211,122,visit,2024-01-01 09:19:00
560,144,click,2024-01-07 12:05:00
86,172,visit,2024-01-07 10:36:00
149,455,review,2024-01-03 17:14:00
700,368,click,2024-01-06 20:30:00
372,247,visit,2024-01-06 14:10:00
480,247,click,2024-01-07 17:03:00
818,411,click,2024-01-05 19:00:00
151,45,click,2024-01-04 21:07:00
141,253,click,2024-01-04 18:12:00
69,375,click,2024-01-04 04:52:00
260,291,review,2024-01-03 13:23:00
988,207,visit,2024-01-06 19:56:00
846,412,visit,2024-01-06 02:27:00
968,483,click,2024-01-03 12:00:00
521,7,visit,2024-01-05 14:43:00
633,446,click,2024-01-01 20:13:00
371,242,click,2024-01-06 02:27:00
419,110,click,2024-01-03 03:31:00
101,114,click,2024-01-01 23:02:00
661,307,click,2024-01-03 13:20:00
954,302,visit,2024-01-07 20:31:00
658,276,like,2024-01-06 16:38:00
865,96,click,2024-01-03 10:18:00
968,294,click,2024-01-06 21:27:00
243,189,click,2024-01-04 19:46:00
753,360,review,2024-01-06 20:55:00
512,288,like,2024-01-02 11:37:00
849,154,visit,2024-01-06 07:35:00
555,58,review,2024-01-06 15:24:00
95,423,click,2024-01-04 10:28:00
226,404,review,2024-01-03 16:25:00
518,338,click,2024-01-04 19:00:00
214,50,click,2024-01-04 18:48:00
718,207,visit,2024-01-04 02:56:00
67,52,click,2024-01-04 02:12:00
396,342,visit,2024-01-05 18:58:00
612,371,click,2024-01-02 18:26:00
12,150,visit,2024-01-04 10:09:00
237,53,click,2024-01-06 18:30:00
834,213,click,2024-01-06 00:14:00
770,66,review,2024-01-02 15:55:00
399,232,like,2024-01-06 07:51:00
407,373,review,2024-01-04 19:54:00
925,299,like,2024-01-02 04:22:00
849,338,visit,2024-01-07 01:21:00
480,151,visit,2024-01-03 13:14:00
647,205,click,2024-01-06 21:34:00
222,320,click,2024-01-03 22:51:00
156,255,click,2024-01-01 00:13:00
654,489,like,2024-01-05 23:47:00
428,137,click,2024-01-02 22:43:00
158,369,review,2024-01-01 14:48:00
977,135,visit,2024-01-07 12:28:00
416,425,like,2024-01-04 03:40:00
326,54,click,2024-01-06 14:50:00
371,65,click,2024-01-02 12:09:00
344,2,review,2024-01-03 12:51:00
262,132,click,2024-01-06 13:37:00
283,334,click,2024-01-06 17:20:00
850,32,click,2024-01-01 03:00:00
856,356,click,2024-01-03 16:38:00
229,386,click,2024-01-07 16:09:00
888,360,visit,2024-01-03 09:44:00
280,498,click,2024-01-01 08:49:00
870,243,visit,2024-01-05 00:11:00
290,192,click,2024-01-04 05:59:00
680,142,like,2024-01-06 12:20:00
47,148,like,2024-01-01 21:26:00
975,89,click,2024-01-02 12:30:00
715,490,click,2024-01-07 04:18:00
214,49,click,2024-01-06 21:25:00
758,136,like,2024-01-02 02:01:00
24,476,like,2024-01-04 21:48:00
321,191,review,2024-01-02 19:31:00
274,430,click,2024-01-05 13:20:00
556,149,click,2024-01-01 11:00:00
844,87,click,2024-01-03 04:58:00
313,416,click,2024-01-03 08:29:00
363,8,visit,2024-01-03 03:03:00
668,223,click,2024-01-05 10:41:00
1000,357,like,2024-01-06 15:27:00
380,16,visit,2024-01-02 23:20:00
711,296,like,2024-01-05 09:09:00
919,106,click,2024-01-05 23:52:00
981,283,review,2024-01-05 04:54:00
674,104,review,2024-01-05 06:26:00
907,361,review,2024-01-05 13:21:00
470,146,like,2024-01-06 22:40:00
746,35,like,2024-01-01 08:58:00
675,113,visit,2024-01-03 00:47:00
116,308,click,2024-01-02 15:53:00
605,399,visit,2024-01-07 04:42:00
42,447,like,2024-01-01 14:56:00
796,53,review,2024-01-05 18:27:00
379,347,visit,2024-01-05 09:45:00
722,81,click,2024-01-02 15:28:00
206,104,visit,2024-01-04 03:59:00
466,322,review,2024-01-06 09:07:00
732,369,click,2024-01-02 15:40:00
280,242,click,2024-01-01 00:14:00
648,31,visit,2024-01-07 15:05:00
618,317,click,2024-01-03 04:15:00
118,192,click,2024-01-02 13:57:00
237,357,click,2024-01-06 16:42:00
309,361,like,2024-01-02 03:36:00
456,233,click,2024-01-07 13:19:00
900,98,click,2024-01-02 03:40:00
475,34,like,2024-01-02 05:23:00
100,243,review,2024-01-07 01:33:00
261,439,review,2024-01-02 01:29:00
993,59,click,2024-01-06 11:05:00
305,259,review,2024-01-05 01:18:00
354,17,click,2024-01-05 19:10:00
286,78,like,2024-01-07 12:12:00
328,206,visit,2024-01-02 19:37:00
103,302,click,2024-01-02 21:54:00
63,166,visit,2024-01-07 08:00:00
687,291,click,2024-01-06 15:01:00
282,385,like,2024-01-01 23:46:00
441,112,click,2024-01-06 14:27:00
293,413,visit,2024-01-04 14:48:00
738,388,click,2024-01-05 07:42:00
7,317,click,2024-01-06 10:08:00
639,353,review,2024-01-02 10:21:00
936,145,like,2024-01-02 18:43:00
92,156,review,2024-01-02 22:43:00
935,178,click,2024-01-05 07:29:00
190,346,click,2024-01-02 14:13:00
871,136,visit,2024-01-02 03:05:00
476,418,click,2024-01-05 00:49:00
511,315,click,2024-01-01 09:31:00
462,18,like,2024-01-06 03:19:00
53,351,click,2024-01-02 16:00:00
754,443,click,2024-01-07 21:03:00
486,155,click,2024-01-06 22:54:00
644,272,visit,2024-01-05 01:09:00
490,266,like,2024-01-01 18:03:00
978,360,click,2024-01-02 08:29:00
364,332,visit,2024-01-04 20:10:00
112,406,click,2024-01-04 14:42:00
409,16,review,2024-01-04 18:30:00
7,12,review,2024-01-03 10:17:00
742,75,visit,2024-01-04 19:36:00
668,212,click,2024-01-04 10:10:00
197,179,visit,2024-01-03 08:34:00
835,129,visit,2024-01-07 12:35:00
876,283,review,2024-01-01 12:53:00
735,195,review,2024-01-06 09:53:00
367,268,like,2024-01-02 19:17:00
250,30,click,2024-01-07 15:55:00
916,9,review,2024-01-06 13:01:00
595,309,visit,2024-01-03 03:01:00
240,445,like,2024-01-03 07:25:00
380,310,click,2024-01-01 23:23:00
907,165,click,2024-01-03 07:20:00
872,193,click,2024-01-06 00:39:00
835,426,click,2024-01-05 14:49:00
471,305,click,2024-01-06 03:40:00
775,260,like,2024-01-05 22:59:00
919,192,click,2024-01-01 14:29:00
701,79,click,2024-01-05 11:22:00
455,179,click,2024-01-07 10:35:00
366,91,click,2024-01-01 16:13:00
290,456,review,2024-01-07 12:57:00
874,444,click,2024-01-07 22:34:00
403,215,click,2024-01-01 19:48:00
58,79,review,2024-01-04 13:47:00
521,475,like,2024-01-03 09:23:00
304,415,click,2024-01-04 22:44:00
115,103,like,2024-01-01 22:01:00
210,111,visit,2024-01-02 09:43:00
41,456,like,2024-01-05 16:20:00
816,478,click,2024-01-04 19:08:00
173,314,review,2024-01-01 07:18:00
234,247,click,2024-01-01 02:44:00
793,234,click,2024-01-04 22:38:00
884,82,click,2024-01-06 10:35:00
590,132,click,2024-01-03 07:37:00
620,495,review,2024-01-03 07:50:00
793,235,visit,2024-01-01 16:27:00
403,278,click,2024-01-02 18:09:00
39,387,click,2024-01-04 04:52:00
119,335,click,2024-01-03 16:05:00
335,99,review,2024-01-04 23:56:00
336,431,visit,2024-01-06 15:05:00
539,38,visit,2024-01-01 22:06:00
616,161,like,2024-01-06 16:59:00
74,462,like,2024-01-05 19:24:00
191,432,visit,2024-01-04 04:33:00
324,449,click,2024-01-05 15:02:00
147,117,like,2024-01-01 03:13:00
767,241,like,2024-01-07 02:23:00
284,26,like,2024-01-02 17:29:00
213,136,review,2024-01-05 10:41:00
635,50,like,2024-01-06 18:24:00
718,464,like,2024-01-07 14:29:00
929,294,review,2024-01-02 04:57:00
752,394,click,2024-01-02 10:21:00
394,298,click,2024-01-07 20:42:00
339,293,visit,2024-01-05 08:43:00
798,154,click,2024-01-07 15:46:00
22,220,like,2024-01-05 18:00:00
771,140,like,2024-01-03 11:19:00
869,468,like,2024-01-04 19:01:00
105,49,review,2024-01-06 06:39:00
466,142,click,2024-01-03 16:43:00
459,46,like,2024-01-03 06:11:00
432,163,visit,2024-01-04 12:13:00
770,285,click,2024-01-03 02:14:00
716,268,click,2024-01-01 18:48:00
822,116,like,2024-01-05 18:25:00
774,82,visit,2024-01-05 11:52:00
619,44,like,2024-01-06 03:36:00
763,194,visit,2024-01-02 04:16:00
936,258,click,2024-01-06 18:44:00
221,443,click,2024-01-06 03:27:00
379,273,click,2024-01-06 00:45:00
222,394,review,2024-01-04 05:45:00
258,274,click,2024-01-03 22:20:00
713,278,review,2024-01-06 06:14:00
367,83,review,2024-01-05 06:50:00
770,58,review,2024-01-01 05:11:00
349,53,click,2024-01-07 22:17:00
225,1,review,2024-01-04 18:34:00
714,216,click,2024-01-01 06:41:00
738,317,click,2024-01-04 20:34:00
236,228,click,2024-01-02 02:36:00
183,473,review,2024-01-01 02:01:00
712,484,click,2024-01-01 12:30:00
869,254,visit,2024-01-01 01:45:00
758,159,click,2024-01-05 19:34:00
444,287,click,2024-01-07 10:11:00
865,66,click,2024-01-03 05:58:00
623,403,like,2024-01-01 20:44:00
6,309,visit,2024-01-06 17:47:00
236,460,review,2024-01-05 18:25:00
127,458,visit,2024-01-07 09:21:00
104,95,review,2024-01-03 06:42:00
749,493,visit,2024-01-02 13:55:00
915,253,visit,2024-01-03 15:28:00
480,150,visit,2024-01-07 00:04:00
155,23,click,2024-01-01 12:45:00
257,244,like,2024-01-04 04:22:00
235,215,visit,2024-01-02 21:15:00
500,399,like,2024-01-02 00:57:00
289,410,like,2024-01-02 23:18:00
510,131,click,2024-01-05 04:36:00
552,343,visit,2024-01-04 12:26:00
800,148,click,2024-01-01 08:09:00
709,381,visit,2024-01-05 10:14:00
785,109,visit,2024-01-02 08:15:00
894,40,review,2024-01-02 21:49:00
776,121,click,2024-01-07 10:55:00
569,295,click,2024-01-06 10:12:00
298,120,click,2024-01-07 19:11:00
610,456,click,2024-01-06 04:24:00
137,18,like,2024-01-06 09:37:00
376,169,like,2024-01-06 20:17:00
87,198,like,2024-01-05 08:46:00
419,411,like,2024-01-07 21:06:00
754,484,click,2024-01-03 21:09:00
199,143,click,2024-01-05 01:28:00
463,37,click,2024-01-06 07:36:00
437,186,like,2024-01-02 15:05:00
310,261,like,2024-01-04 20:29:00
596,231,visit,2024-01-05 15:20:00
754,254,click,2024-01-07 02:10:00
281,329,click,2024-01-02 04:18:00
323,391,review,2024-01-05 20:24:00
764,297,click,2024-01-05 04:37:00
702,468,like,2024-01-04 15:36:00
951,10,click,2024-01-05 13:11:00
942,446,click,2024-01-01 04:38:00
152,410,like,2024-01-02 00:28:00
994,324,click,2024-01-07 08:12:00
302,230,like,2024-01-02 14:38:00
278,24,like,2024-01-04 03:36:00
651,78,visit,2024-01-04 17:07:00
688,425,like,2024-01-05 02:59:00
8,193,visit,2024-01-02 05:43:00
807,401,click,2024-01-05 14:30:00
235,109,like,2024-01-03 05:46:00
675,280,visit,2024-01-07 08:57:00
561,411,click,2024-01-02 22:59:00
302,263,review,2024-01-03 18:10:00
38,329,visit,2024-01-01 07:04:00
136,363,like,2024-01-02 11:05:00
822,355,like,2024-01-02 17:10:00
421,378,click,2024-01-05 02:14:00
219,268,visit,2024-01-03 15:14:00
348,341,click,2024-01-03 00:11:00
808,259,click,2024-01-07 20:35:00
546,335,like,2024-01-03 04:27:00
864,85,like,2024-01-03 19:31:00
79,10,click,2024-01-03 12:51:00
748,289,visit,2024-01-06 11:41:00
895,302,review,2024-01-01 19:34:00
273,59,visit,2024-01-03 01:09:00
161,308,like,2024-01-06 23:48:00
687,262,like,2024-01-05 05:56:00
878,386,click,2024-01-01 03:54:00
308,285,click,2024-01-06 11:52:00
374,119,like,2024-01-04 07:30:00
976,168,click,2024-01-04 13:28:00
733,353,visit,2024-01-04 08:56:00
9,189,like,2024-01-06 15:59:00
801,452,like,2024-01-02 17:14:00
444,251,click,2024-01-01 03:46:00
113,324,click,2024-01-05 06:40:00
989,413,click,2024-01-04 08:01:00
205,229,visit,2024-01-04 17:17:00
405,190,click,2024-01-06 05:48:00
698,316,visit,2024-01-03 18:35:00
853,124,click,2024-01-01 23:30:00
197,84,visit,2024-01-04 07:24:00
778,297,click,2024-01-01 22:17:00
774,215,visit,2024-01-04 18:20:00
760,237,click,2024-01-01 01:57:00
115,466,click,2024-01-02 07:08:00
121,113,review,2024-01-02 10:57:00
653,217,click,2024-01-02 06:13:00
65,321,visit,2024-01-07 18:59:00
276,246,review,2024-01-07 01:34:00
825,448,visit,2024-01-02 15:34:00
239,335,like,2024-01-02 01:26:00
302,319,click,2024-01-05 22:07:00
392,482,click,2024-01-07 13:41:00
522,432,click,2024-01-07 02:33:00
969,404,click,2024-01-03 12:14:00
369,374,click,2024-01-02 11:49:00
233,37,click,2024-01-03 07:01:00
195,64,visit,2024-01-06 22:59:00
907,219,review,2024-01-03 13:20:00
12,342,click,2024-01-07 19:14:00
906,499,click,2024-01-03 06:42:00
921,389,click,2024-01-02 20:56:00
689,34,click,2024-01-03 21:11:00
177,39,like,2024-01-01 21:45:00
217,67,click,2024-01-01 11:56:00
11,209,click,2024-01-05 01:25:00
446,318,like,2024-01-04 23:58:00
630,344,like,2024-01-03 12:55:00
164,152,visit,2024-01-05 09:59:00
551,387,visit,2024-01-06 21:45:00
53,365,click,2024-01-02 14:00:00
218,199,click,2024-01-02 19:42:00
718,89,click,2024-01-07 07:19:00
999,248,click,2024-01-04 00:22:00
824,323,review,2024-01-02 17:29:00
360,79,visit,2024-01-02 08:02:00
385,477,click,2024-01-05 08:38:00
56,434,click,2024-01-06 15:15:00
118,285,click,2024-01-06 14:09:00
900,330,visit,2024-01-03 19:09:00
253,32,click,2024-01-03 03:03:00
798,87,click,2024-01-06 19:12:00
780,39,visit,2024-01-07 17:15:00
803,393,click,2024-01-03 16:52:00
845,101,click,2024-01-02 04:57:00
180,244,click,2024-01-03 22:20:00
415,232,click,2024-01-05 22:00:00
870,398,click,2024-01-07 15:22:00
235,68,click,2024-01-03 08:35:00
855,192,like,2024-01-02 16:54:00
708,404,like,2024-01-04 10:37:00
820,28,visit,2024-01-02 14:07:00
80,270,like,2024-01-07 13:08:00
647,428,click,2024-01-06 15:50:00
22,226,like,2024-01-05 08:52:00
477,77,click,2024-01-07 12:38:00
843,223,click,2024-01-07 00:56:00
440,481,click,2024-01-07 15:55:00
737,372,click,2024-01-07 21:59:00
570,167,review,2024-01-03 14:13:00
93,284,click,2024-01-07 04:12:00
192,192,click,2024-01-04 13:13:00
103,89,click,2024-01-03 02:05:00
396,32,click,2024-01-04 07:50:00
7,137,click,2024-01-01 00:10:00
640,156,click,2024-01-04 15:01:00
567,250,click,2024-01-03 13:17:00
231,95,like,2024-01-07 08:44:00
874,17,click,2024-01-06 02:14:00
574,117,click,2024-01-04 14:04:00
240,471,visit,2024-01-07 06:33:00
90,333,review,2024-01-05 18:20:00
232,311,click,2024-01-06 15:05:00
457,10,click,2024-01-01 04:44:00
233,80,review,2024-01-05 13:03:00
354,134,click,2024-01-04 20:50:00
333,432,visit,2024-01-04 23:31:00
439,203,click,2024-01-06 06:51:00
375,116,review,2024-01-02 16:35:00
292,451,review,2024-01-06 05:23:00
345,220,like,2024-01-01 17:09:00
664,253,click,2024-01-05 13:44:00
428,169,click,2024-01-06 14:51:00
657,335,click,2024-01-04 02:11:00
130,316,like,2024-01-03 01:26:00
141,205,review,2024-01-06 09:15:00
415,298,click,2024-01-01 09:13:00
93,372,visit,2024-01-01 04:27:00
626,248,click,2024-01-05 22:55:00
284,365,click,2024-01-01 20:40:00
956,465,visit,2024-01-03 21:19:00
923,71,click,2024-01-02 17:29:00
655,156,click,2024-01-06 10:58:00
223,102,click,2024-01-04 17:54:00
744,13,like,2024-01-07 00:21:00
463,465,like,2024-01-03 06:47:00
545,271,review,2024-01-02 09:39:00
276,292,like,2024-01-07 19:01:00
682,220,visit,2024-01-04 16:33:00
140,15,click,2024-01-03 23:57:00
357,238,review,2024-01-05 01:04:00
713,117,visit,2024-01-07 16:11:00
23,331,visit,2024-01-07 07:12:00
968,56,visit,2024-01-01 13:58:00
736,351,like,2024-01-07 05:03:00
880,132,click,2024-01-06 21:01:00
270,483,click,2024-01-04 08:27:00
859,226,visit,2024-01-05 20:27:00
665,308,like,2024-01-03 10:23:00
333,475,visit,2024-01-06 10:24:00
85,394,click,2024-01-02 10:35:00
621,222,click,2024-01-01 21:52:00
31,173,like,2024-01-02 14:04:00
741,340,like,2024-01-06 22:55:00
240,285,visit,2024-01-02 22:48:00
890,309,click,2024-01-07 05:55:00
363,157,review,2024-01-07 10:48:00
822,151,visit,2024-01-05 12:41:00
389,185,like,2024-01-05 09:55:00
653,178,click,2024-01-03 13:59:00
668,21,click,2024-01-04 07:31:00
299,112,like,2024-01-02 20:56:00
857,171,click,2024-01-05 00:36:00
371,138,visit,2024-01-01 13:28:00
99,233,click,2024-01-03 06:53:00
47,332,like,2024-01-07 14:17:00
999,30,click,2024-01-03 09:39:00
839,381,click,2024-01-02 16:19:00
422,307,review,2024-01-03 22:24:00
480,161,visit,2024-01-06 06:11:00
579,402,click,2024-01-05 10:03:00
62,78,click,2024-01-07 12:28:00
109,278,review,2024-01-04 04:07:00
679,320,click,2024-01-03 10:44:00
549,21,visit,2024-01-05 16:31:00
119,385,click,2024-01-07 17:57:00
598,497,like,2024-01-05 07:57:00
382,363,like,2024-01-07 19:11:00
392,372,visit,2024-01-07 09:56:00
977,380,click,2024-01-04 16:39:00
52,143,like,2024-01-02 07:07:00
603,36,click,2024-01-01 22:55:00
289,303,review,2024-01-06 15:30:00
337,438,click,2024-01-04 18:01:00
810,214,visit,2024-01-07 02:43:00
204,32,click,2024-01-05 20:32:00
880,186,like,2024-01-03 07:16:00
238,174,click,2024-01-02 02:38:00
382,54,click,2024-01-04 10:29:00
667,161,click,2024-01-05 13:32:00
752,250,click,2024-01-01 10:38:00
136,489,click,2024-01-03 21:26:00
407,251,click,2024-01-01 10:45:00
508,423,like,2024-01-05 02:04:00
362,279,click,2024-01-05 15:08:00
381,171,like,2024-01-01 01:29:00
881,183,click,2024-01-07 06:15:00
576,2,visit,2024-01-01 09:10:00
635,194,click,2024-01-06 17:31:00
254,166,review,2024-01-04 15:04:00
477,247,like,2024-01-04 21:01:00
114,499,click,2024-01-03 21:38:00
20,413,like,2024-01-07 13:15:00
528,244,click,2024-01-03 09:59:00
145,110,visit,2024-01-07 08:17:00
208,380,click,2024-01-07 19:52:00
531,323,click,2024-01-05 05:31:00
376,487,click,2024-01-02 19:53:00
504,71,like,2024-01-05 17:10:00
904,164,click,2024-01-03 10:21:00
166,285,like,2024-01-01 14:49:00
550,375,visit,2024-01-07 02:05:00
181,421,click,2024-01-07 01:04:00
861,113,like,2024-01-06 00:46:00
617,228,like,2024-01-03 21:20:00
612,471,review,2024-01-03 19:31:00
602,301,visit,2024-01-02 13:10:00
927,16,like,2024-01-04 14:25:00
812,496,like,2024-01-06 02:55:00
444,31,click,2024-01-05 07:17:00
332,162,click,2024-01-02 14:03:00
503,306,click,2024-01-04 11:04:00
913,193,click,2024-01-01 10:11:00
79,210,click,2024-01-06 23:49:00
585,378,review,2024-01-07 16:51:00
935,446,click,2024-01-05 17:57:00
938,232,like,2024-01-05 22:26:00
688,427,visit,2024-01-06 01:15:00
396,184,click,2024-01-07 01:15:00
608,15,click,2024-01-03 11:37:00
857,432,visit,2024-01-05 12:06:00
103,305,like,2024-01-02 13:41:00
402,209,review,2024-01-01 17:03:00
975,172,click,2024-01-07 18:51:00
224,266,like,2024-01-06 21:53:00
518,20,click,2024-01-06 00:35:00
634,70,visit,2024-01-03 14:37:00
236,8,visit,2024-01-06 14:28:00
427,429,click,2024-01-07 00:01:00
116,34,click,2024-01-01 21:24:00
163,224,click,2024-01-02 03:40:00
226,179,click,2024-01-04 17:13:00
230,246,like,2024-01-01 15:03:00
182,490,click,2024-01-07 12:09:00
249,260,visit,2024-01-06 22:01:00
318,108,click,2024-01-07 03:08:00
965,242,like,2024-01-05 04:10:00
210,423,like,2024-01-01 06:52:00
656,468,like,2024-01-05 14:39:00
392,24,visit,2024-01-03 15:53:00
857,216,click,2024-01-02 16:15:00
96,55,like,2024-01-02 19:06:00
894,26,click,2024-01-04 20:51:00
858,281,click,2024-01-07 18:36:00
756,292,click,2024-01-07 00:32:00
86,327,visit,2024-01-05 13:17:00
415,458,visit,2024-01-05 08:40:00
394,186,visit,2024-01-03 00:02:00
696,495,click,2024-01-02 17:59:00
633,12,click,2024-01-04 01:20:00
844,129,review,2024-01-07 03:26:00
501,372,visit,2024-01-01 03:00:00
604,434,click,2024-01-03 20:45:00
582,409,visit,2024-01-03 02:19:00
916,208,click,2024-01-01 12:44:00
133,133,click,2024-01-03 20:55:00
791,339,click,2024-01-04 11:58:00
649,196,click,2024-01-05 17:19:00
314,262,click,2024-01-03 08:30:00
699,282,like,2024-01-07 22:14:00
221,369,visit,2024-01-01 17:44:00
976,103,click,2024-01-02 16:56:00
438,120,visit,2024-01-04 22:41:00
46,183,review,2024-01-01 22:26:00
790,423,click,2024-01-05 20:37:00
192,9,like,2024-01-07 12:14:00
520,45,visit,2024-01-03 20:52:00
379,244,click,2024-01-02 16:53:00
788,270,click,2024-01-01 08:58:00
691,112,click,2024-01-02 14:23:00
334,55,visit,2024-01-05 11:01:00
39,393,click,2024-01-01 04:08:00
293,15,visit,2024-01-07 09:52:00
690,37,visit,2024-01-01 23:11:00
162,178,click,2024-01-02 12:12:00
331,127,like,2024-01-01 22:15:00
886,117,like,2024-01-02 13:39:00
104,340,click,2024-01-05 14:15:00
161,72,review,2024-01-04 20:14:00
799,352,click,2024-01-07 00:51:00
635,111,click,2024-01-01 13:30:00
54,149,click,2024-01-04 11:04:00
940,185,visit,2024-01-06 02:28:00
34,105,visit,2024-01-06 05:56:00
242,147,click,2024-01-03 13:53:00
967,221,click,2024-01-03 13:44:00
890,314,click,2024-01-01 20:10:00
113,351,like,2024-01-03 14:25:00
318,374,like,2024-01-06 09:51:00
23,6,visit,2024-01-02 00:51:00
558,260,visit,2024-01-06 01:41:00
824,299,visit,2024-01-05 11:40:00
647,349,click,2024-01-03 02:48:00
118,42,click,2024-01-04 09:59:00
985,259,visit,2024-01-03 00:54:00
701,385,visit,2024-01-05 05:50:00
643,492,click,2024-01-02 06:17:00
934,439,review,2024-01-05 14:13:00
212,271,like,2024-01-03 23:59:00
418,47,click,2024-01-01 21:15:00
113,85,visit,2024-01-06 00:31:00
44,174,review,2024-01-02 23:57:00
128,58,click,2024-01-03 18:54:00
876,479,visit,2024-01-03 20:07:00
158,199,click,2024-01-01 19:07:00
785,209,click,2024-01-01 03:57:00
827,248,like,2024-01-02 11:22:00
394,211,click,2024-01-06 06:49:00
867,39,click,2024-01-04 04:35:00
852,252,click,2024-01-07 18:17:00
512,131,click,2024-01-03 18:23:00
914,414,click,2024-01-06 15:34:00
45,291,like,2024-01-04 21:26:00
108,250,click,2024-01-07 08:58:00
219,441,visit,2024-01-02 03:03:00
443,413,visit,2024-01-06 00:26:00
830,434,click,2024-01-01 12:02:00
315,446,visit,2024-01-01 18:15:00
177,52,visit,2024-01-03 15:47:00
228,374,click,2024-01-03 23:25:00
703,14,click,2024-01-01 16:35:00
983,419,visit,2024-01-04 22:41:00
672,156,review,2024-01-04 05:41:00
906,442,click,2024-01-01 16:32:00
267,30,click,2024-01-02 22:23:00
870,90,click,2024-01-06 19:07:00
838,391,click,2024-01-04 22:42:00
379,167,visit,2024-01-07 22:08:00
489,351,click,2024-01-05 03:21:00
702,69,click,2024-01-04 07:28:00
687,163,click,2024-01-05 00:00:00
290,242,click,2024-01-04 14:44:00
996,495,click,2024-01-06 05:52:00
357,383,click,2024-01-06 17:26:00
657,52,click,2024-01-01 01:24:00
744,142,like,2024-01-05 03:36:00
872,63,review,2024-01-06 15:47:00
950,292,click,2024-01-05 22:04:00
204,91,visit,2024-01-02 22:19:00
213,152,click,2024-01-05 04:55:00
552,424,click,2024-01-02 20:29:00
787,157,click,2024-01-01 16:48:00
323,309,click,2024-01-02 15:24:00
594,365,like,2024-01-03 13:26:00
181,150,click,2024-01-05 16:48:00
499,328,click,2024-01-02 12:39:00
320,271,like,2024-01-07 15:11:00
83,369,visit,2024-01-01 15:09:00
303,69,click,2024-01-03 09:19:00
262,116,click,2024-01-05 02:02:00
784,192,click,2024-01-03 00:33:00
200,4,click,2024-01-04 06:15:00
240,75,click,2024-01-01 16:46:00
914,402,click,2024-01-05 22:34:00
692,298,visit,2024-01-01 19:03:00
